message,label
"Trông đợi lắm  thất vọng nhiều  đó chính xác là cảm xúc của tôi sau khi đọc xong cuốn sách này. 26 công thức bánh trong sách là số lượng khá ít  lại cũng đơn giản nếu so với công thức của các tác giả khác  thêm vào đó  tôi không thích cách tác giả nói quá nhiều về bản thân hay những kỷ niệm  cảm xúc cá nhân như thế này. Đây là cuốn cookbook chứ không phải hồi ký hay góc cảm nhận  việc đưa quá nhiều chuyện không liên quan vào khiến nội dung chính"" ""làm bánh"" trở nên nhạt nhòa. Phần hướng dẫn trong từng loại bánh lại không kỹ càng.",negative
Nghe giới thiệu  thì tưởng sách rất ngọt ngào tâm sự  những câu chuyện của bánh - những công thức làm bánh. Nhưng thực ra sách rất vô vị và chán. Mình nhận định cuốn Chuyện của bánh này chỉ có công thức làm bánh  phần câu chuyện đó những người muốn học cách làm bánh như mình thực sự không quan tâm. Điều mình quan tâm đó là cách làm bánh cho ngon  những câu chuyện về kinh nghiệm làm bánh chứ không phải cách bạn đến với bánh thế nào. Chưa kể mình cũng không thực sự làm ra cái bánh nào ngon nhờ những công thức của Anh Thư cả. Bởi những công thức đó hoàn toàn xa lạ với người Việt thích bánh Âu như mình. Cuốn sách này  những công thức trong đó hay chăng chỉ là công thức của người Tây mà Anh Thư cóp nhặt trên mạng  đưa về  dịch lại và in ra mặc nhiên thành sách của mình. Mình cũng lên mạng  lên các trang web làm bánh nước ngoài để xem công thức thì tình cờ gặp công thức bánh y chang  hình ảnh minh họa y chang mà Thư nói đó là của Thư nên mình thấy phản cảm và khó chịu vô cùng ấy. Do ban đầu mình ngưỡng mộ lắm  thấy bánh đẹp mà cách chụp cũng nghệ thuật nữa. Ngờ đâu chỉ có 1/2 là hình của Thư thật thôi  còn lại là hình trên mạng  chưa kể đến công thức cũng là cóp nhặt một cách thiếu chọn lọc. Có nhiều loại nguyên liệu mà mình lục tung cả HCM cũng kiếm không ra thì không hiểu Thư viết ( thực ra là dịch) cuốn sách này để làm gì? Mình mua về mà không dùng được thấy tiếc tiền lắm.,negative
"Tôi còn không nghĩ rằng câu chuyện này được đánh giá cao đến thế. Cứ phải hồn nhiên  ngây thơ là siêu quậy à? Mô tuýp này không hiếm gặp trong truyện teen thời buổi bây giờ. Bạn đã đọc ""Totto- chan bên cửa sổ"" chưa? Những đứa trẻ ấy hồn nhiên  ngây thơ nhưng cũng rất kỉ luật  ngoan ngoãn. Hay vì đức tính đó ở Nhật quá được đề cao trong khi đó ở Việt Nam lại bị phỉ báng? Lỗi thời rồi bạn ơi. Luôn cố tạo ra sự hoàn hảo và chà đạp lên sự hồn nhiên của tuổi học trò bằng những kế hoạch tác chiến để loại bỏ đối phương  bạn không lo tới hoàn hảo thì còn khuya mới trở thành công dân tốt nhé. Thế giới chỉ toàn nhường nhịn  yêu thương nhau thì làm sao mà phát triển? Sự nghiêm túc trong các bạn biến đi đâu hết rồi nên chỉ thích phá kỷ luật thôi? Càng đọc càng thấy ghét cái lớp Toán chẳng ra gì! Tôi lại càng không hiểu tại sao nó được đánh giá cao như thế trong khi nội dung chỉ như một đống bùi nhùi? Phải rồi  đa phần giới trẻ ngày nay thích như vậy mà.",negative
Cái này mà là sách thì quá ư là bôi bác. Khai thác nhân vật chưa triệt để. Chẳng hạn  mấy đứa giỏi toán hoặc là trầm hoặc điên điên theo kiểu bác học chứ đâu có cà chớn như lớp này. Thiếu nghiêm túc  lười nhác  không tôn trọng kỷ luật nhà trường ....Vậy mà lớp chọn cái quái gì  đã vậy lớp trưởng còn hùa theo ủng hộ  đi học trễ nãi  rủ nhau luôn cho vui  đúng là hạ cấp. Mà ghét nhất là cái cách lớp Anh bị bôi nhọ. Ừ thì nó tiến tới sự hoàn hảo có sao đâu  quá tốt là đằng khác  vậy mà bảo là chà đạp lên sự hồn nhiên ngây thơ của lớp toán  hồn nhiên ngây thơ cái con khỉ  nhởn nhơ thì có! 16  17 tuổi đầu mà không có cái khái niệm cầu tiến và cạnh tranh thì thi đại học sao nổi  tưởng thần linh ban phước cho mình có cái bộ não thông minh tuyệt đỉnh à? Thông minh mà thiếu kỷ luật cũng bằng không! Thiếu kỉ luật sẽ dẫn đến vô trách nhiệm( không ai tự giác quét lớp là biết rồi).Thật tình  sai mà cãi lại cứ như đúng đắn lắm!,negative
"Tác giả quá là bênh vực cho lớp toán  tôi không hiểu nổi sao đây lại có thể là một lớp chọn được. Học sinh lười nhác thiếu nghiêm túc  đoàn kết theo kiểu chết chùm! Kéo người giỏi xuống ngang hàng với người dở. Lớp hư hỏng vậy thầy cô không bực mình sao được. Vậy mà tác giả lại nói như thể ca ngợi lớp toán lắm! Còn lớp Anh mẫu mực thì cứ như là nhân vật phản diện. Bảo là 9 điểm GDCD mà cũng làm ầm lên thì đúng rồi  vậy mà một đứa lớp toán TỰ TIN đáp lại  đã không xấu hổ còn tự tin. Chẳng hiểu nổi! Kể cả mấy bà cô cũng trái ngược nhau luôn. Người thì nghiêm túc  khó tính; người thì quá ư là dễ dãi ( bảo sao lớp không hư!)  xì tin đến mức biết cả mấy hot teen ngày nay luôn. Ở câu chuyện này  tôi thấy sự nghiêm túc bị hạ bậc trong khi đó  sự thiếu kỉ luật lại được ca ngợi ghê gớm. Không khó để tìm ra nhược điểm truyện teen thời nay. Cuốn này cũng vậy  đồng giá với ""Hai vạn dặm dưới đáy biển"" đó. Vậy mà chẳng có tí nội dung nào. Tóm lại cuốn này chỉ để lũ TẦM THƯỜNG ( phải nói bao nhiêu chữ tầm thường nữa mới đủ để phê bình các truyện teen đây?) đọc cho vui thôi chứ xuất bản cái nỗi gì!",negative
Xem trên hình và thấy tiki không cho chọn màu thì cứ đinh ninh sẽ là màu xanh dương  không ngờ khi nhận hàng thì lại thành màu trắng và hồng. Rất thất vọng với tiki lần này. Còn riêng về sản phẩm thì khẩu trang khá dày  chất lượng và mức giá tương đồng  mua hàng có xuất sứ rõ thì an tâm hơn ở ngoài đường nên mức giá khá ổn.,negative
Nhà cung cấp này làm ăn theo kiểu ( treo đầu dê  bán thịt chó). Tôi mua loại pin eneloop pro 2550mah giống như hình quảng cáo  nhưng khi nhận được hàng  thì là loại eneloop 1900mah màu trắng. Lazada có nhắc tôi trả lại hàng cho nhà cung cấp  vì không giao đúng sản phẩm  nhưng vì nhà cung cấp này ngoài Hà Nội  xa quá  và tôi cũng không có thời gian rảnh di trả món hàng vài trăm ngàn nên thôi. Các bạn hãy cẩn thận với các nhà cung cấp khu vực phía Bắc. ,negative
Mình nghĩ nó màu xanh lơ hay xanh dương cũng duoc  ai dè màu hồng nhìn không ưng chút nào  sản phẩm liên quan den vệ sinh thì màu xanh là hợp lý nhất  sản phẩm ba lớp cũng khá dày  chỉ không thích cái màu của sản phẩm thoi,negative
"Vì đã trót mua nên mình cố gắng đọc hết. Nhưng mình cảm thấy truyện không cuốn hút  nhiều chỗ rối rắm. Xây dựng nhân vật tạm được. Về hình thức thì thiết kế bìa dịu dàng. Hình nổi màu trắng đẹp. Tuy nhiên còn nhiều chỗ sai chính tả  đọc rất bực mình (tuy không đến mức như vợ có thuật của vợ). Thậm chí nhân vật nam chính gọi là ""anh""  nhưng có chỗ lại là ""hắn"". Mình tự hỏi tại sao một tác phẩm xuất bản lại cso cái lỗi ngớ ngẩn như bản sắp chữ vậy? Nếu các bạn muốn mua tác phẩm nên chờ tái bản hoặc sửa chữa.",negative
Mình đọc hết tập 1 vẫn cứ cảm thấy ngỡ ngàng. Hổng biết ai là nhân vật chính nữa. Trong truyện Âm láy ma quỷ   Tô Mịch viết rất sắc sảo nội dung cũng rất rất ấn tượng nữa. Nên tâm trạng mình rất háo hức chờ mong Trầm vụn hương phai. Vậy mà đọc gần đến hết tập 1 mình mới phát hiện ra nhân vật chính là ai. Cốt truyện thì lại rời rạc ko xuyên suốt. Tô Mịch dắt dẫn vòng vèo đi từ chuyện này tự nhiên nhảy ra vấn đề khác. Hức hức. không có khả năng mình đi tiếp tập 2 thật sự đau lòng......l,negative
Đuôi xe xau  tay ga nang,negative
sao bao ghi sugar free mà ăn vào ngọt hơn cả kẹo thường mua 5 bao chắc tiểu đường quá,negative
Tôi mua 5 bọc kẹo nhưng chỉ nhận được có 4 bọc thất vọng!,negative
Mình đặt mua ship về Phú Quốc. Hàng gói bọc cẩn thận  bếp nhìn khá chắc chắn  nhận hàng cũng nhanh. Tuy nhiên chiếc bếp mình nhận được thì có 1 bên rất khó đánh lửa  có lúc bật hoài không lên. Nói chung là mình không được hài lòng lắm.,negative
Đối với quyển Này  chớ làm loạn cũng giống như quyển Rất nhớ  rất nhớ anh mà tôi vừa viết nhận xét. Đã mua gần một tháng nhưng vẫn chưa có dịp đọc. Nên tôi không thể nói gì về nội dung cả. Còn về sách thì bìa không đẹp  nói thẳng luôn nhé. Xấu hơn cả lần chưa tái bản. Nhìn bìa trống vắng sao ấy. Font chữ thì ôi thôi... màu mè hoa lá hẹ quá đi! Còn điểm để phàn nàn nữa là chất liệu giấy in. Tôi thực sự không thích loại giấy này. Tôi thà để quyển sách có trọng lượng lớn hơn là việc sử dụng giấy coq chất liệu như vậy. Điều tốt là nó nhẹ  phải nói là cực nhẹ luôn đấy so với quyển sách tầm 500 trang. Nhưng giấy quá mỏng  rất dễ rách  không biết lâu ngày có bị ố vàng không nữa.,negative
Truyện này khá là nhẹ nhàng  nhẹ nhàng đến nỗi khiến mình thấy nhạt nhòa và nhàm chán  ngọt ngào thì có chứ đau thương thì đọc mãi vẫn không cảm nhận được. Mình không thích nữ chính  Điền Thái Thái là một người ngốc nghếch  ngốc chếch đến mức mình từ thông cảm chuyển sang bực tức với nhân vật này. Kỷ Nghiêm cũng bình thường  chắc do tình cảm của cậu và Thái Thái bình yên quá  tĩnh lặng quá nên cá tính của cậu cũng không được bộc lộ nhiều. Diễn biến nhạt  lời văn cũng không hay  mình không hài lòng.,negative
Đây là một cuốn tiểu thuyết nhẹ nhàng nhất mà mình từng đọc. Nó xoay quanh chuyện tình yêu giữa Kỉ Nghiêm _ một anh chàng đội trưởng đội học sinh đầy tài năng của trường và Điền Thái Thái _ cô nàng rất đỗi bình thường và thậm chí là ngốc nghếch. Mạch truyện lúc đầu thì khá dễ thương nhưng càng về sau thì mình thấy càng nhảm nhí và nhạt nhẽo. Diễn biến khá chán. Tên truyện khá hay nhưng nội dung thì không có gì nổi bật cả  nhân vật thì cũng không có chất riêng. Nếu đây là lần đầu tiên bạn đọc ngôn tình thì ok  nhưng nếu bạn đã xem qua nhiều tiểu thuyết hay rồi thì đây là sự lựa chọn sai lầm đấy!,negative
"Quyển sách có tiêu đề hay và phần thiết kế bìa khá đẹp nhưng để ""ăn khớp"" với nội dung thì mình chưa thấy được! Mình cứ ngỡ sẽ đọc được một quyển sách tình yêu vừa lãng mạn  vừa ngọt ngào nhưng đầy đau xót...nhưng không! Quyển sách này thể hiện được mặt ""ngọt ngào"" còn phần ""đau thương"" mình chưa thấy! Thêm vào đó là những tình tiết truyện thêm vào có phần hơi bị lụy  mối tình lớp 7 của nhân vật nữ chính mình đọc mà không cảm thấy nó chân thực chút nào cả :( Theo ý kiến chủ quan của mình thì mình nhìn nhận là mình hơi thất vọng vì nó! Điểm cộng của sách có chăng là phần bìa sách  tiêu đề và cách viết khá dễ thương thôi :) Cân nhắc kỹ trước khi đọc!",negative
